31008,37926,FULL
64539,87066,FULL
91630,104629,FULL
106027,106459,FULL
106459,106520,FULL
6132,7464,FULL
14814,15607,FULL
22433,22747,FULL
23313,28773,FULL
38872,43570,FULL
54196,79843,FULL
85418,91911,FULL
92256,100144,FULL
101146,107230,FULL
110573,110724,FULL
6133,13564,FULL
36535,46557,FULL
53229,55497,FULL
55892,57881,FULL
59793,66767,FULL
72069,80249,FULL
82235,86946,FULL
109739,111274,FULL
6137,8189,FULL
23797,43518,FULL
53122,74396,FULL
75819,89207,FULL
99021,111772,FULL
6138,9319,FULL
12655,21583,FULL
26406,31298,FULL
34205,38699,FULL
44656,54613,FULL
66928,69176,FULL
83285,87301,FULL
94004,110848,FULL
110848,110928,FULL
6140,7072,FULL
17084,17145,FULL
17589,28901,FULL
31774,38375,FULL
50887,61658,FULL
87520,91351,FULL
95764,95977,FULL
105780,110231,FULL
6142,11538,FULL
23085,24221,FULL
26249,30917,FULL
48119,55645,FULL
57711,64527,FULL
73185,81842,FULL
85279,100620,FULL
100620,111035,FULL
6145,7524,FULL
14251,17784,FULL
23117,23197,FULL
26110,40313,FULL
45645,47620,FULL
52868,62549,FULL
71702,73601,FULL
75107,99343,FULL
99343,105864,FULL
6149,32525,FULL
48365,50968,FULL
54019,91491,FULL
108548,111647,FULL
6165,7876,FULL
9988,12092,FULL
15787,16246,FULL
52921,52973,FULL
63726,73720,FULL
74431,75853,FULL
75853,98090,FULL
6171,11295,FULL
12370,17967,FULL
18688,35861,FULL
41653,44738,FULL
54177,78752,FULL
100256,102955,FULL
104905,106821,FULL
6172,19018,FULL
25634,61371,FULL
70699,79097,FULL
80622,82377,FULL
83968,97505,FULL
101371,109131,FULL
6182,25439,FULL
91033,96355,FULL
96355,98327,FULL
6188,6293,FULL
26949,61251,FULL
63687,78791,FULL
80344,96739,FULL
102045,104484,FULL
104484,108942,FULL
6191,22787,FULL
23420,23744,FULL
37118,37213,FULL
39355,47301,FULL
58716,63443,FULL
77349,78294,FULL
88380,93044,FULL
96345,99296,FULL
102737,103862,FULL
103887,107256,FULL
6192,70870,FULL
89944,93523,FULL
96149,104210,FULL
104210,106964,FULL
6198,7042,FULL
19696,20769,FULL
31241,43627,FULL
50499,54860,FULL
56545,63277,FULL
67471,83907,FULL
87383,94372,FULL
97514,100917,FULL
100917,103779,FULL
6204,12213,FULL
23986,38160,FULL
38382,70502,FULL
70800,83172,FULL
83172,101636,FULL
6216,12181,FULL
16561,23215,FULL
25199,35844,FULL
69967,70947,FULL
77189,81780,FULL
88350,90811,FULL
92032,94828,FULL
104727,106037,FULL
6217,8739,FULL
11385,13494,FULL
17417,17569,FULL
21318,31546,FULL
39217,61713,FULL
82127,98357,FULL
98357,99710,FULL
6223,8028,FULL
29370,38043,FULL
62759,65380,FULL
65403,66936,FULL
68932,70658,FULL
74905,97864,FULL
99292,101573,FULL
108529,110584,FULL
110584,111905,FULL
6234,13115,FULL
13976,18292,FULL
23917,35503,FULL
39076,54631,FULL
73678,83309,FULL
89890,91589,FULL
93337,94461,FULL
101874,103981,FULL
103981,110652,FULL
6236,14078,FULL
28166,53541,FULL
81440,83051,FULL
96820,102714,FULL
6259,20613,FULL
23020,26022,FULL
29963,30112,FULL
41527,51959,FULL
55713,68443,FULL
68916,70622,FULL
76793,89873,FULL
90957,91049,FULL
91049,104003,FULL
6267,12545,FULL
17531,29695,FULL
29979,32805,FULL
33519,61498,FULL
61684,64414,FULL
64414,82692,FULL
6268,7934,FULL
8465,12933,FULL
14353,16342,FULL
25524,27916,FULL
41643,49709,FULL
53937,60390,FULL
63839,80661,FULL
87946,91061,FULL
94153,106384,FULL
106384,110713,FULL
6273,11872,FULL
25115,26625,FULL
28933,52449,FULL
60720,66429,FULL
68009,87038,FULL
100884,102467,FULL
103891,107382,FULL
107382,109167,FULL
6274,7053,FULL
15385,15727,FULL
15806,16587,FULL
39542,45074,FULL
55866,58873,FULL
68274,68691,FULL
69477,71841,FULL
77632,79186,FULL
92964,101521,FULL
105598,107782,FULL
6302,10581,FULL
27821,31655,FULL
39536,41251,FULL
47610,71754,FULL
97794,101496,FULL
104314,106081,FULL
6304,15054,FULL
30671,53316,FULL
53509,56351,FULL
63176,83359,FULL
88702,89640,FULL
92725,102113,FULL
102113,111323,FULL
6309,9583,FULL
10287,13679,FULL
13942,19336,FULL
20686,26175,FULL
30012,34058,FULL
39253,40470,FULL
43068,53730,FULL
72136,79010,FULL
96063,107866,FULL
107866,112015,FULL
6318,10497,FULL
31504,53801,FULL
54996,55764,FULL
58457,68267,FULL
98887,102569,FULL
102569,107970,FULL
6334,29838,FULL
30606,31369,FULL
43870,47105,FULL
52269,59162,FULL
72237,75629,FULL
82087,87519,FULL
92182,104815,FULL
104815,108589,FULL
6335,14520,FULL
36878,40704,FULL
47712,50216,FULL
67795,80427,FULL
86129,88050,FULL
88050,94940,FULL
6336,9358,FULL
27390,28640,FULL
35715,42866,FULL
43044,47164,FULL
49055,49922,FULL
74055,76132,FULL
76659,86297,FULL
91216,100391,FULL
100391,102565,FULL
6339,19580,FULL
70209,80614,FULL
88064,93444,FULL
94124,100043,FULL
106351,107578,FULL
6341,8937,FULL
27827,30021,FULL
36025,56121,FULL
56925,61280,FULL
70712,73289,FULL
74362,85855,FULL
92719,101131,FULL
6342,9881,FULL
10834,12659,FULL
16208,26246,FULL
33604,47462,FULL
55558,85243,FULL
96973,97198,FULL
102387,105356,FULL
6346,12825,FULL
14649,16398,FULL
20695,24534,FULL
32258,45202,FULL
49393,56481,FULL
62721,65818,FULL
67459,70325,FULL
74751,74958,FULL
99956,103064,FULL
6347,15499,FULL
36591,42048,FULL
56918,80347,FULL
83762,103428,FULL
103428,109833,FULL
6349,8391,FULL
13048,13926,FULL
22153,26602,FULL
35594,47221,FULL
51473,52911,FULL
53750,70200,FULL
76424,80364,FULL
81352,82384,FULL
82384,106264,FULL
6350,6999,FULL
10628,11690,FULL
34631,50902,FULL
54320,69999,FULL
70501,70641,FULL
84130,84148,FULL
86834,90884,FULL
91512,103481,FULL
6354,10348,FULL
15921,20188,FULL
22990,24373,FULL
46190,47546,FULL
54023,103873,FULL
6365,18344,FULL
19057,26468,FULL
40778,43468,FULL
50930,53868,FULL
58687,60234,FULL
74001,88785,FULL
95724,99647,FULL
99647,104422,FULL
6368,6485,FULL
9525,29579,FULL
34178,40835,FULL
47021,53005,FULL
64465,72316,FULL
74064,75105,FULL
92828,106783,FULL
106783,108333,FULL
6376,7176,FULL
14481,22327,FULL
33570,34751,FULL
45567,50897,FULL
53956,70662,FULL
85326,90349,FULL
105149,107163,FULL
6382,16927,FULL
21995,22705,FULL
22718,29187,FULL
33359,39176,FULL
49193,49965,FULL
52923,60768,FULL
85422,85974,FULL
95093,95339,FULL
96430,103294,FULL
103294,104714,FULL
6384,8296,FULL
13193,19899,FULL
23801,25746,FULL
35976,55657,FULL
71577,78910,FULL
86876,92425,FULL
92425,105428,FULL
6386,7037,FULL
12889,13480,FULL
13668,29475,FULL
33454,53921,FULL
58394,61497,FULL
64653,70490,FULL
71029,80185,FULL
91968,94811,FULL
94811,96863,FULL
6387,29568,FULL
31406,36451,FULL
37452,38573,FULL
47066,56775,FULL
77019,87909,FULL
87987,106312,FULL
107067,108711,FULL
6411,7508,FULL
11597,14784,FULL
37613,46601,FULL
49159,50044,FULL
53664,54444,FULL
56903,73577,FULL
80801,89789,FULL
89789,107649,FULL
6415,13180,FULL
35255,38730,FULL
44486,48432,FULL
52259,77212,FULL
83607,85180,FULL
87285,95031,FULL
6416,13663,FULL
19809,25230,FULL
41897,42445,FULL
43438,49334,FULL
51055,52661,FULL
56293,57161,FULL
65321,75914,FULL
76819,88170,FULL
88170,110720,FULL
6421,19324,FULL
22446,24052,FULL
33016,42106,FULL
55823,56940,FULL
78885,82437,FULL
99307,100921,FULL
104253,110816,FULL
6424,13045,FULL
20753,22269,FULL
34414,34812,FULL
37121,42580,FULL
74980,81135,FULL
85254,86425,FULL
100852,107858,FULL
6429,12796,FULL
19551,25296,FULL
37365,69586,FULL
69710,77071,FULL
80509,84407,FULL
85172,88565,FULL
93093,101739,FULL
6430,28872,FULL
46230,49666,FULL
62149,68770,FULL
72464,85726,FULL
87355,105778,FULL
105778,107082,FULL
6435,6459,FULL
31229,31980,FULL
43358,46442,FULL
50376,52558,FULL
54974,58316,FULL
70020,74222,FULL
78682,94420,FULL
95253,107267,FULL
6441,6528,FULL
11688,22674,FULL
22751,26545,FULL
29531,43093,FULL
45312,50971,FULL
59912,66351,FULL
84817,87590,FULL
99439,101534,FULL
6442,36379,FULL
39282,42928,FULL
75790,79016,FULL
84414,89563,FULL
91092,104691,FULL
110466,111954,FULL
6447,11073,FULL
13063,15711,FULL
43616,53473,FULL
66729,87781,FULL
94068,111245,FULL
6461,7492,FULL
9838,11369,FULL
13072,18038,FULL
34917,44639,FULL
59758,60209,FULL
66955,84866,FULL
103892,109977,FULL
111869,112054,FULL
6465,10833,FULL
13032,22392,FULL
24258,28291,FULL
33757,41758,FULL
47342,50906,FULL
52860,60478,FULL
67133,70061,FULL
72224,73997,FULL
84689,93066,FULL
6471,10004,FULL
33959,37547,FULL
44410,53092,FULL
58839,64309,FULL
65246,65586,FULL
68593,81900,FULL
91506,100850,FULL
100850,107321,FULL
6472,6893,FULL
7450,7976,FULL
36008,41295,FULL
53886,62010,FULL
81814,84098,FULL
98985,105610,FULL
105698,106775,FULL
6474,14832,FULL
15812,20251,FULL
21643,28953,FULL
37076,47211,FULL
48491,57921,FULL
67397,76269,FULL
81914,85875,FULL
98776,101892,FULL
6477,23304,FULL
28164,46561,FULL
47572,55937,FULL
67596,78043,FULL
88830,99048,FULL
99048,108471,FULL
6479,27033,FULL
27260,42690,FULL
53787,59845,FULL
63258,66624,FULL
66989,68917,FULL
69880,74211,FULL
82668,88329,FULL
88329,110996,FULL
6480,30212,FULL
38908,39713,FULL
51556,53369,FULL
53369,108821,FULL
6482,17664,FULL
39069,45623,FULL
60788,70798,FULL
75342,89350,FULL
107964,109488,FULL
109488,109599,FULL
6483,6516,FULL
11471,12029,FULL
15183,15775,FULL
18973,22538,FULL
38656,39864,FULL
41833,68915,FULL
72084,89178,FULL
96500,99173,FULL
99173,108630,FULL
6495,8331,FULL
16964,17926,FULL
38644,40227,FULL
58244,60428,FULL
63136,65166,FULL
69045,71561,FULL
87924,96067,FULL
99381,102663,FULL
108286,108355,FULL
6498,56053,FULL
65256,65724,FULL
67457,67777,FULL
77815,77819,FULL
88136,91384,FULL
92929,95861,FULL
6510,11641,FULL
30292,30528,FULL
35067,45179,FULL
61939,63754,FULL
71140,72650,FULL
73789,78749,FULL
94912,108912,FULL
6514,25881,FULL
31753,34359,FULL
41400,42170,FULL
44778,59266,FULL
68973,79027,FULL
90739,92387,FULL
92387,111835,FULL
6526,9963,FULL
13790,35491,FULL
37994,53278,FULL
54803,74171,FULL
83903,98417,FULL
6529,12397,FULL
25770,35701,FULL
36955,52614,FULL
68152,70987,FULL
74474,78840,FULL
82462,96588,FULL
98958,103770,FULL
104581,109751,FULL
6532,24399,FULL
25452,29790,FULL
37454,38002,FULL
61485,61613,FULL
64750,78305,FULL
81623,88276,FULL
89994,91229,FULL
92125,109089,FULL
6534,12239,FULL
39478,45505,FULL
58549,58572,FULL
70803,75572,FULL
79101,79715,FULL
86556,97469,FULL
104930,105715,FULL
105715,107981,FULL
6537,6675,FULL
8225,12911,FULL
15194,25405,FULL
32125,49080,FULL
56750,65629,FULL
70676,84159,FULL
84931,92013,FULL
98939,105007,FULL
105007,105397,FULL
6542,7539,FULL
12662,28403,FULL
29261,41960,FULL
46354,48668,FULL
49864,53291,FULL
56075,58667,FULL
81293,86483,FULL
86968,94148,FULL
103134,103467,FULL
103467,106017,FULL
6551,11110,FULL
16486,30862,FULL
38866,44163,FULL
51020,52240,FULL
65750,70187,FULL
95092,95377,FULL
100847,110789,FULL
6555,8849,FULL
12964,36176,FULL
38952,86369,FULL
96482,110808,FULL
6556,15200,FULL
54855,83461,FULL
86684,90144,FULL
95128,96249,FULL
102187,103581,FULL
103581,106192,FULL
6566,17901,FULL
24059,31104,FULL
41165,46198,FULL
47767,57337,FULL
58841,81628,FULL
81654,82602,FULL
86365,87628,FULL
97775,104344,FULL
104344,106126,FULL
6573,6733,FULL
7043,8792,FULL
17313,30245,FULL
34047,49929,FULL
59458,69454,FULL
82081,105337,FULL
6576,7885,FULL
13521,13756,FULL
14033,17158,FULL
25988,30222,FULL
42747,44554,FULL
55472,69249,FULL
70057,74259,FULL
94151,94466,FULL
96675,100794,FULL
100794,104904,FULL
6580,26904,FULL
43149,49265,FULL
50926,56144,FULL
60966,63579,FULL
71802,75153,FULL
85633,89763,FULL
95000,110004,FULL
6589,9816,FULL
10978,15642,FULL
42119,43856,FULL
48000,72362,FULL
73019,77323,FULL
79026,92391,FULL
93535,95974,FULL
6590,9348,FULL
9491,11932,FULL
41591,41754,FULL
43265,49124,FULL
54368,60772,FULL
66345,67396,FULL
88514,92674,FULL
92674,103669,FULL
6595,22203,FULL
24060,29880,FULL
46130,50981,FULL
70204,80331,FULL
92536,94337,FULL
97993,98491,FULL
99065,108510,FULL
6596,19407,FULL
21066,27903,FULL
33210,33866,FULL
43214,45369,FULL
53717,60134,FULL
74865,80371,FULL
82703,89369,FULL
97607,103933,FULL
108048,112002,FULL
6598,7688,FULL
9831,11618,FULL
19109,24097,FULL
30371,31973,FULL
43261,51342,FULL
68143,73674,FULL
88024,88568,FULL
92850,93709,FULL
98633,110488,FULL
110488,110949,FULL
6602,13312,FULL
33360,37931,FULL
40001,40351,FULL
54294,55225,FULL
56407,58317,FULL
63309,71928,FULL
76472,81132,FULL
85582,105777,FULL
6608,17576,FULL
27738,32280,FULL
41516,45925,FULL
46404,51234,FULL
64601,80040,FULL
86295,89841,FULL
89841,110428,FULL
6609,6694,FULL
12639,20370,FULL
20910,22753,FULL
60815,69965,FULL
76647,81613,FULL
91892,99117,FULL
105694,107311,FULL
107311,111944,FULL
6612,11322,FULL
11765,19683,FULL
32056,32523,FULL
43254,43900,FULL
56742,56923,FULL
68523,68556,FULL
76730,78448,FULL
78448,91405,FULL
6619,11606,FULL
20423,25094,FULL
31598,33082,FULL
34102,43891,FULL
51126,59088,FULL
76847,83489,FULL
93587,97025,FULL
97025,101377,FULL
6623,18960,FULL
20483,28824,FULL
29346,35685,FULL
39096,40211,FULL
45257,72771,FULL
72771,80925,FULL
6626,9873,FULL
30745,33363,FULL
47641,49534,FULL
62497,75303,FULL
81365,83062,FULL
83062,109019,FULL
6632,7691,FULL
25685,25758,FULL
29001,60150,FULL
76614,76662,FULL
78062,78922,FULL
89341,102918,FULL
6635,22911,FULL
23267,38812,FULL
55811,59936,FULL
67322,85978,FULL
6637,9681,FULL
10574,15058,FULL
27833,50383,FULL
54250,78290,FULL
89954,98523,FULL
101567,104742,FULL
106480,107975,FULL
6640,8184,FULL
10788,11262,FULL
27504,33759,FULL
43290,46077,FULL
55598,57426,FULL
71696,106161,FULL
106161,112050,FULL
6641,11348,FULL
19819,41290,FULL
50203,51258,FULL
54063,55454,FULL
58580,62211,FULL
62951,68080,FULL
93518,93882,FULL
102875,105643,FULL
6661,9166,FULL
10196,13730,FULL
15735,17048,FULL
45033,52481,FULL
56404,57559,FULL
63445,64778,FULL
67740,72361,FULL
72361,76624,FULL
6662,17757,FULL
31703,31841,FULL
35020,45638,FULL
51017,60404,FULL
73235,75093,FULL
80178,80908,FULL
99088,105779,FULL
105779,107022,FULL
6663,10222,FULL
52197,53255,FULL
54745,59531,FULL
61690,73228,FULL
73884,77131,FULL
77144,80783,FULL
82274,92818,FULL
92818,106522,FULL
6666,42153,FULL
49938,51377,FULL
60044,65165,FULL
68563,70876,FULL
75676,76681,FULL
82580,83695,FULL
84402,87136,FULL
88920,93614,FULL
109154,111185,FULL
6668,25996,FULL
27206,28356,FULL
36481,45264,FULL
47629,48908,FULL
49401,57192,FULL
60631,72476,FULL
74643,85108,FULL
85108,99284,FULL
6672,18277,FULL
24519,24828,FULL
25675,38925,FULL
48371,57309,FULL
59951,60083,FULL
64637,73026,FULL
90128,97585,FULL
102522,104819,FULL
106588,107913,FULL
6677,11307,FULL
17550,19610,FULL
41430,49930,FULL
52317,65592,FULL
75384,77078,FULL
77170,89314,FULL
89314,98854,FULL
6682,14651,FULL
19304,26155,FULL
31226,43043,FULL
45034,74145,FULL
85251,95557,FULL
6684,14609,FULL
26094,30407,FULL
33676,45558,FULL
46291,52407,FULL
71193,71340,FULL
79278,83133,FULL
84717,94807,FULL
97211,110875,FULL
6690,11178,FULL
12192,27740,FULL
58181,66650,FULL
68212,68737,FULL
69472,71858,FULL
77446,79303,FULL
88496,93007,FULL
93262,102429,FULL
105599,110011,FULL
6695,51904,FULL
6696,14590,FULL
27180,27749,FULL
34389,47194,FULL
50758,50951,FULL
62870,98848,FULL
101452,109343,FULL
109343,110382,FULL
6698,20168,FULL
34922,35004,FULL
40711,45789,FULL
87926,100720,FULL
100720,105731,FULL
6703,22868,FULL
26937,28365,FULL
34162,38201,FULL
44128,88257,FULL
91259,102673,FULL
102807,107329,FULL
6707,25884,FULL
28212,29033,FULL
29890,30871,FULL
43956,56943,FULL
59767,62440,FULL
68249,72188,FULL
74698,77844,FULL
85084,97313,FULL
108373,108466,FULL
108466,109381,FULL
6718,7845,FULL
8889,13234,FULL
15839,21110,FULL
26456,35055,FULL
46586,48945,FULL
56629,61468,FULL
70418,90693,FULL
105773,110474,FULL
110474,111666,FULL
6726,54679,FULL
101823,110582,FULL
6743,7460,FULL
23322,46348,FULL
47997,55493,FULL
61232,71834,FULL
79862,91452,FULL
94952,96363,FULL
101727,102008,FULL
103715,104283,FULL
6745,8708,FULL
8844,20675,FULL
32314,37298,FULL
45813,55867,FULL
57498,85143,FULL
87595,89039,FULL
92738,94938,FULL
96698,97528,FULL
97528,100461,FULL
6747,6748,FULL
9529,37399,FULL
62140,62372,FULL
73094,84876,FULL
93160,104530,FULL
107099,110189,FULL
6756,8949,FULL
13376,22469,FULL
24554,41023,FULL
41859,49500,FULL
64316,73971,FULL
75012,83293,FULL
93729,98826,FULL
99728,102548,FULL
6761,16134,FULL
17950,28226,FULL
30039,45185,FULL
47083,56349,FULL
59834,62680,FULL
69736,76339,FULL
77153,85946,FULL
85946,92785,FULL
6764,10122,FULL
15517,16777,FULL
60262,93834,FULL
94392,103342,FULL
105032,111899,FULL
6767,38267,FULL
39408,43079,FULL
45959,54646,FULL
67979,80824,FULL
81319,90552,FULL
100309,108758,FULL
6779,16513,FULL
21917,22999,FULL
23218,24798,FULL
44436,52913,FULL
54143,56158,FULL
57106,61378,FULL
65404,74303,FULL
83699,90509,FULL
97463,106508,FULL
6784,12923,FULL
15295,24523,FULL
25607,27992,FULL
38946,44352,FULL
52192,52906,FULL
54721,57078,FULL
59283,60863,FULL
82906,97929,FULL
110560,112022,FULL
6790,20728,FULL
39862,46321,FULL
49418,65284,FULL
93495,94366,FULL
6795,7325,FULL
30067,30107,FULL
46456,51970,FULL
52828,54074,FULL
55901,85917,FULL
95223,97013,FULL
97702,107547,FULL
107547,111304,FULL
6797,35953,FULL
44585,44718,FULL
45026,56546,FULL
58481,61283,FULL
68336,71576,FULL
74107,81455,FULL
94776,103366,FULL
103366,104997,FULL
6812,7541,FULL
12231,15190,FULL
17063,20026,FULL
32889,58020,FULL
62591,89568,FULL
106235,109092,FULL
6813,11718,FULL
11879,12609,FULL
36728,50814,FULL
52806,55660,FULL
63406,66256,FULL
77518,95631,FULL
95631,106241,FULL
6826,8027,FULL
11891,15563,FULL
15830,15888,FULL
16967,31899,FULL
32005,41233,FULL
51052,58052,FULL
74176,77040,FULL
77040,107192,FULL
6829,10610,FULL
28558,30192,FULL
30375,47442,FULL
96809,104544,FULL
105825,109785,FULL
6831,16886,FULL
22213,44619,FULL
48434,57107,FULL
65082,104112,FULL
6832,28691,FULL
30091,31313,FULL
61737,74139,FULL
76727,80691,FULL
86358,93936,FULL
95838,112036,FULL
6834,24263,FULL
33483,51123,FULL
52026,61049,FULL
63546,67957,FULL
69763,72567,FULL
84602,86789,FULL
87007,87592,FULL
87592,104465,FULL
6839,26948,FULL
34383,39724,FULL
50914,56362,FULL
59944,60002,FULL
61966,70027,FULL
81536,89223,FULL
96596,103508,FULL
6844,11383,FULL
24497,27959,FULL
40444,46242,FULL
48335,49049,FULL
60285,79414,FULL
83276,88100,FULL
96988,106289,FULL
106289,107039,FULL
6849,17787,FULL
29608,41026,FULL
47328,51803,FULL
58300,64136,FULL
68853,87588,FULL
91197,99236,FULL
104396,108719,FULL
6855,34939,FULL
43329,46025,FULL
58943,59177,FULL
61179,78974,FULL
80227,103986,FULL
105417,105922,FULL
111032,111732,FULL
6866,13490,FULL
37968,40410,FULL
40657,51490,FULL
54316,55488,FULL
59247,68703,FULL
76842,81933,FULL
82074,82733,FULL
84774,104483,FULL
104483,105267,FULL
6869,9302,FULL
12290,19312,FULL
40561,42014,FULL
45135,51432,FULL
61373,78057,FULL
82691,86712,FULL
90435,96736,FULL
96736,108946,FULL
6871,11841,FULL
15137,29903,FULL
31457,32532,FULL
45895,46825,FULL
91642,99617,FULL
99617,105557,FULL
6876,11699,FULL
25350,55238,FULL
57416,63949,FULL
66313,67256,FULL
74978,78365,FULL
95205,102201,FULL
6884,12348,FULL
35733,42181,FULL
45921,66320,FULL
68318,71226,FULL
79088,80679,FULL
85878,94921,FULL
96639,104909,FULL
105877,109666,FULL
109666,111147,FULL
6891,9369,FULL
24270,54503,FULL
64952,70698,FULL
70698,109910,FULL
6900,20659,FULL
26763,27152,FULL
51857,62843,FULL
74406,78265,FULL
82284,85851,FULL
6909,17230,FULL
25811,28168,FULL
38480,39622,FULL
47760,60011,FULL
70095,85566,FULL
85809,86864,FULL
93020,100946,FULL
100946,109883,FULL
6916,14942,FULL
25070,37397,FULL
40745,40866,FULL
43494,47932,FULL
52703,55496,FULL
56142,56552,FULL
60226,86468,FULL
107861,109183,FULL
109183,110539,FULL
6917,11005,FULL
23292,36992,FULL
48449,60405,FULL
61638,61705,FULL
65569,66962,FULL
69316,71894,FULL
86573,88804,FULL
94910,98846,FULL
102985,110904,FULL
110904,111613,FULL
6929,11430,FULL
19837,36650,FULL
38969,48023,FULL
54882,56985,FULL
64525,68682,FULL
69494,83096,FULL
86246,87050,FULL
90900,93660,FULL
95389,97883,FULL
6935,7780,FULL
45591,70510,FULL
71643,81965,FULL
84991,93632,FULL
93632,94155,FULL
6943,30923,FULL
34462,38184,FULL
61381,102157,FULL
103381,109155,FULL
6948,17501,FULL
22913,23326,FULL
25178,27002,FULL
36767,42631,FULL
48059,49720,FULL
51935,57437,FULL
62722,67870,FULL
75826,88754,FULL
99766,101340,FULL
101340,109192,FULL
6950,24378,FULL
25509,29814,FULL
34678,40524,FULL
43954,49561,FULL
55593,60679,FULL
69378,80753,FULL
102922,108645,FULL
6961,9884,FULL
22641,45374,FULL
46141,49688,FULL
51022,62748,FULL
69731,80361,FULL
81170,83619,FULL
83915,88434,FULL
6962,10838,FULL
25762,27130,FULL
28858,40990,FULL
41666,64743,FULL
69541,81229,FULL
84481,88615,FULL
89603,96246,FULL
98756,100910,FULL
104797,108596,FULL
6965,13977,FULL
18620,18713,FULL
20511,27572,FULL
32041,36455,FULL
37471,45352,FULL
57438,74595,FULL
100610,105087,FULL
6978,15743,FULL
38977,41891,FULL
42291,48276,FULL
53843,59479,FULL
61616,69116,FULL
73586,85549,FULL
87250,92972,FULL
93436,102846,FULL
105453,106454,FULL
6981,25517,FULL
31727,32032,FULL
32554,37199,FULL
38931,51864,FULL
56548,58101,FULL
62156,98624,FULL
104080,108590,FULL
6988,14004,FULL
33559,35762,FULL
49887,55658,FULL
72674,73760,FULL
81820,89384,FULL
6989,12362,FULL
15629,20265,FULL
25252,26472,FULL
54593,85452,FULL
85452,89041,FULL
7000,12729,FULL
14768,26217,FULL
37531,48100,FULL
57330,61447,FULL
77784,85683,FULL
92795,101885,FULL
102006,105167,FULL
105167,108181,FULL
7005,65243,FULL
7008,15313,FULL
22504,29235,FULL
35890,45942,FULL
50418,56268,FULL
66531,70524,FULL
70830,85953,FULL
88005,91045,FULL
7011,13450,FULL
19842,28624,FULL
38465,57015,FULL
74723,76469,FULL
78377,86203,FULL
89222,96836,FULL
104423,105286,FULL
106966,110575,FULL
7014,56135,FULL
7017,9295,FULL
30257,38950,FULL
44100,46945,FULL
78959,85951,FULL
89761,102184,FULL
108028,108251,FULL
7019,15777,FULL
26584,33312,FULL
35173,36883,FULL
45061,48366,FULL
51150,70769,FULL
81499,86615,FULL
91640,92892,FULL
93165,103713,FULL
7021,7256,FULL
21156,24605,FULL
25515,34304,FULL
45411,56795,FULL
66792,69624,FULL
73929,75446,FULL
93309,100146,FULL
102723,105611,FULL
7028,8003,FULL
31613,64517,FULL
69611,72103,FULL
83304,99105,FULL
101583,104354,FULL
104354,104778,FULL
7036,10197,FULL
30966,50361,FULL
69324,71446,FULL
76577,81401,FULL
83739,86987,FULL
89583,93926,FULL
93926,99096,FULL
7041,13321,FULL
16641,17285,FULL
21825,24657,FULL
36431,45546,FULL
45846,54435,FULL
63126,64334,FULL
67703,69531,FULL
70230,76403,FULL
87356,99695,FULL
7044,7963,FULL
13149,20210,FULL
28303,39052,FULL
55127,57648,FULL
63936,74265,FULL
89150,100687,FULL
100687,102043,FULL
7049,16621,FULL
27151,31776,FULL
38270,41336,FULL
46482,53734,FULL
63906,66376,FULL
68844,80657,FULL
80734,98171,FULL
100121,102594,FULL
103289,105742,FULL
105742,110294,FULL
7051,11317,FULL
41776,65548,FULL
75554,84699,FULL
93161,96188,FULL
7054,31087,FULL
32158,39951,FULL
53775,54396,FULL
60039,61327,FULL
79576,82200,FULL
100439,111579,FULL
7055,12776,FULL
23344,27205,FULL
40380,52251,FULL
62347,66007,FULL
73570,88490,FULL
90112,101877,FULL
101877,110199,FULL
7080,14352,FULL
19894,30921,FULL
31853,31876,FULL
33001,37623,FULL
39452,42087,FULL
49199,50010,FULL
68123,86333,FULL
87694,101505,FULL
106024,106740,FULL
106740,109784,FULL
7086,7495,FULL
7931,9936,FULL
20146,21530,FULL
29764,55055,FULL
65279,67560,FULL
72113,88640,FULL
88640,99470,FULL
7089,7674,FULL
15422,21267,FULL
31566,51764,FULL
54669,60845,FULL
61171,66102,FULL
70178,74948,FULL
78087,104268,FULL
104268,109026,FULL
7091,7242,FULL
38224,43911,FULL
51525,81246,FULL
88383,99119,FULL
101428,104048,FULL
7096,14099,FULL
29281,29852,FULL
37955,62896,FULL
66600,74847,FULL
79270,81784,FULL
88592,93076,FULL
7099,10971,FULL
18242,23781,FULL
35406,35656,FULL
37639,41183,FULL
44291,46314,FULL
51847,80640,FULL
98896,103702,FULL
106828,108436,FULL
7103,7380,FULL
7761,24570,FULL
28979,53066,FULL
59208,62489,FULL
70075,71022,FULL
81681,85705,FULL
85705,105603,FULL
7108,12915,FULL
20727,40412,FULL
43554,48317,FULL
59197,60236,FULL
72800,83671,FULL
7110,15981,FULL
46973,64597,FULL
68291,69598,FULL
69598,96458,FULL
7114,15703,FULL
17245,25104,FULL
39284,59956,FULL
66318,69269,FULL
76859,82075,FULL
88143,94483,FULL
94483,96161,FULL
7117,21413,FULL
23351,23508,FULL
26154,28311,FULL
37723,47411,FULL
64179,69581,FULL
72547,84321,FULL
88853,106196,FULL
109379,110242,FULL
7119,51951,FULL
53120,53574,FULL
59004,59169,FULL
62459,66214,FULL
94230,95146,FULL
99661,103577,FULL
106515,108285,FULL
7122,13028,FULL
15417,18319,FULL
20064,21164,FULL
56430,69088,FULL
74781,76480,FULL
89528,90460,FULL
90460,108602,FULL
7127,12442,FULL
13616,16887,FULL
17427,22844,FULL
48094,57229,FULL
